,Fi,H_nodes
838,6.70934,7.02851
839,6.61037,7.03811
840,-5.68191,6.44532
841,-5.61057,6.49004
842,-5.52737,6.48223
843,-5.62309,6.42255
844,-5.83958,6.39329
845,-5.71343,6.40779
846,-5.87029,6.33800
847,-5.56278,6.46018
848,6.36348,6.56166
849,6.33181,6.51542
850,6.50863,6.51115
851,6.55742,6.53594
852,6.37332,6.59690
853,-3.23320,4.43162
854,-3.28281,4.49293
855,-3.36034,4.48567
856,-5.53206,6.20790
857,-5.38272,6.26777
858,-5.33636,6.21963
859,-5.47656,6.14786
860,6.76659,6.95156
861,6.99149,6.90313
862,6.81499,6.95960
863,6.62828,7.00898
864,6.55076,7.01711
865,4.75206,5.12037
866,4.51208,5.08963
867,-6.11348,6.44228
868,-5.94124,6.50560
869,-6.13549,6.47604
870,-6.30706,6.41976
871,7.03224,6.96427
872,6.80922,7.03491
873,7.00851,6.97578
874,5.46328,5.58396
875,5.27043,5.59370
876,5.31938,5.54761
877,5.53672,5.54376
878,-6.46527,6.34067
879,-6.42664,6.39188
880,-6.26608,6.39750
881,-6.19422,6.44789
882,-6.03289,6.43833
883,3.95135,4.80810
884,3.86295,4.84587
885,4.02292,4.86240
886,4.20315,4.86649
887,4.13453,4.80505
888,3.94794,4.76493
889,4.05844,4.74406
890,3.84388,4.71295
891,3.75872,4.75099
892,-7.60465,6.52024
893,-8.01880,6.45743
894,-7.78376,6.49781
895,-7.49002,6.54866
896,-7.29693,6.57365
897,-7.41908,6.56415
898,-7.50091,6.54679
899,-7.70673,6.51548
900,-7.86132,6.49838
901,-8.04456,6.46740
902,-4.81576,5.30524
903,-5.00520,5.39831
904,-5.10375,5.32903
905,-5.28238,5.40101
906,-5.35522,5.31595
907,3.04052,4.28629
908,3.19504,4.36127
909,3.30641,4.34802
910,3.11988,4.26926
911,2.88767,4.22003
912,-1.28406,3.51384
913,-1.25409,3.58119
914,-1.09901,3.47462
915,-1.14599,3.41096
916,-1.68820,3.61848
917,-1.47289,3.55607
918,-1.62675,3.66509
919,-1.43149,3.59318
920,-8.12141,6.45473
921,-8.45768,6.41098
922,-7.95447,6.48036
923,-7.74475,6.51979
924,-7.85761,6.49260
